id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2610100020,2015-04-08,290000.0,4,1,1010.0,7200.0,1,NO,NONE,Average,6,1010.0,0.0,1947,0,98155,47.742,-122.325,1360.0,7200.0
9476200680,2015-04-28,226000.0,3,1,1490.0,6269.0,1,NO,NONE,Good,6,990.0,500.0,1944,0,98056,47.4917,-122.188,1490.0,7722.0
6145600285,2014-05-29,300000.0,2,1,820.0,3844.0,1,NO,NONE,Good,6,820.0,0.0,1916,0,98133,47.7049,-122.349,1520.0,3844.0
203900460,2014-07-28,407450.0,3,2,1810.0,10860.0,1,NO,NONE,Average,7,1810.0,0.0,1967,0,98053,47.6393,-121.967,1420.0,11982.0
7878400022,2015-05-06,390000.0,4,2,3060.0,7920.0,1,NO,NONE,Average,7,1530.0,1530.0,1965,0,98178,47.4879,-122.245,1850.0,7800.0
3585900460,2015-05-01,1060000.0,6,2,2980.0,20000.0,1,NO,EXCELLENT,Average,8,2130.0,850.0,1965,0,98177,47.7599,-122.375,2730.0,20000.0
1321720170,2014-08-17,610000.0,3,2,3440.0,18167.0,2,NO,NONE,Average,11,3440.0,0.0,1991,0,98023,47.2909,-122.342,3990.0,20239.0
4141680190,2014-08-07,375000.0,3,2,2320.0,5760.0,1,NO,NONE,Average,7,1480.0,840.0,1987,0,98178,47.504,-122.248,1660.0,5762.0
3629980440,2015-04-28,742500.0,4,2,2620.0,4400.0,2,NO,NONE,Average,9,2620.0,0.0,2004,0,98029,47.5524,-121.991,2640.0,4554.0
1223039173,2015-04-29,450000.0,4,1,2190.0,11625.0,1,NO,NONE,Good,8,2020.0,170.0,1956,0,98146,47.4979,-122.363,1920.0,8855.0
2473000130,2014-06-26,300000.0,3,2,1780.0,10395.0,1,NO,NONE,Average,8,1780.0,0.0,1967,0,98058,47.4539,-122.15,2080.0,9360.0
2893000280,2015-05-01,216600.0,3,1,2200.0,7700.0,1,NO,NONE,Average,7,1240.0,960.0,1975,0,98031,47.4119,-122.181,1770.0,7360.0
7977201845,2014-05-14,525000.0,3,1,1600.0,6120.0,1,NO,NONE,Average,7,1600.0,0.0,1924,0,98115,47.6847,-122.291,1670.0,4590.0
4197400005,2014-06-20,455000.0,4,2,2450.0,21000.0,1,NO,AVERAGE,Good,8,1650.0,800.0,1954,0,98166,47.4559,-122.344,1820.0,12480.0
5561200980,2014-10-03,390000.0,4,2,2680.0,35218.0,2,NO,NONE,Average,8,2680.0,0.0,1986,0,98027,47.4613,-121.997,2980.0,35218.0
1924079091,2015-01-13,460000.0,4,2,1960.0,190357.0,1,NO,GOOD,Fair,8,1960.0,0.0,1971,0,98027,47.5538,-121.958,2560.0,189100.0
2652501630,2015-05-04,626700.0,3,1,1410.0,3600.0,1,NO,NONE,Average,7,1410.0,0.0,1906,0,98109,47.6402,-122.357,1370.0,3600.0
3810000020,2015-03-18,352000.0,4,1,1440.0,8680.0,1,NO,NONE,Average,7,1440.0,0.0,1922,0,98178,47.502,-122.228,1440.0,9000.0
304000380,2014-10-06,197000.0,3,1,1090.0,17630.0,1,NO,NONE,Good,7,1090.0,0.0,1962,0,98002,47.288,-122.196,1300.0,12000.0
4359700080,2014-07-21,560000.0,3,2,1840.0,14985.0,1,NO,NONE,Average,7,1840.0,0.0,1968,0,98033,47.6916,-122.158,2300.0,16067.0
8651610680,2014-08-01,670000.0,4,2,2570.0,9086.0,2,NO,NONE,Average,9,2570.0,0.0,1999,0,98074,47.6373,-122.064,2760.0,6733.0
3629970190,2015-01-26,769000.0,4,3,3010.0,6202.0,2,NO,NONE,Average,9,3010.0,0.0,2005,0,98029,47.5533,-121.993,2520.0,5001.0
9136102057,2014-09-05,650000.0,4,2,2160.0,3139.0,1,NO,NONE,Average,7,1080.0,1080.0,1940,0,98103,47.6662,-122.338,1650.0,3740.0
2787310130,2014-12-12,289950.0,4,1,2090.0,7416.0,1,NO,NONE,Good,7,1050.0,1040.0,1970,0,98031,47.4107,-122.179,1710.0,7527.0
9284801435,2014-12-03,471000.0,4,1,1760.0,5750.0,1,NO,AVERAGE,Very Good,7,1070.0,690.0,1962,0,98126,47.5521,-122.373,1860.0,5750.0
3905010010,2014-07-18,639000.0,4,2,2500.0,8540.0,2,NO,NONE,Average,9,2500.0,0.0,1990,0,98029,47.5759,-121.994,2560.0,8475.0
4058801310,2014-10-09,287000.0,2,1,930.0,6900.0,1,NO,AVERAGE,Average,7,930.0,0.0,1952,0,98178,47.506,-122.242,1910.0,7194.0
1623800440,2015-04-17,499922.0,3,2,1460.0,3000.0,1,NO,NONE,Good,7,940.0,520.0,1990,0,98117,47.682,-122.365,1460.0,3000.0
3904902500,2014-12-19,675000.0,4,2,2940.0,14071.0,2,NO,NONE,Average,9,2940.0,0.0,1986,0,98029,47.5627,-122.018,2670.0,10982.0
7308600050,2014-09-09,738515.0,5,2,3360.0,9200.0,2,NO,NONE,Average,9,3360.0,0.0,2014,0,98011,47.7754,-122.173,3360.0,9713.0
5679501310,2014-10-30,445000.0,3,1,2110.0,4800.0,1,NO,NONE,Average,8,1210.0,900.0,1956,0,98108,47.567,-122.318,1660.0,4800.0
3935900005,2015-05-01,1040000.0,4,2,2740.0,11343.0,1,NO,AVERAGE,Very Good,10,1980.0,760.0,1953,0,98125,47.7117,-122.278,2790.0,10027.0
3726800285,2014-10-01,346000.0,2,1,1070.0,2196.0,1,NO,NONE,Good,7,880.0,190.0,1917,0,98144,47.5726,-122.308,1160.0,3600.0
5469502780,2014-08-12,350000.0,4,2,2260.0,13755.0,1,NO,NONE,Good,9,2260.0,0.0,1975,0,98042,47.3767,-122.161,2650.0,13650.0
9185700440,2014-07-28,2400000.0,4,3,5860.0,7200.0,2,NO,NONE,Very Good,10,3690.0,2170.0,1907,0,98112,47.6287,-122.287,4150.0,7200.0
2191600780,2014-10-10,219000.0,2,1,1050.0,9000.0,1,NO,NONE,Good,7,1050.0,0.0,1984,0,98003,47.2887,-122.299,1550.0,9600.0
8155820080,2015-04-15,402000.0,4,2,1790.0,7311.0,2,NO,NONE,Average,7,1790.0,0.0,1992,0,98056,47.5055,-122.189,1400.0,7203.0
9818700430,2014-10-01,421500.0,3,1,990.0,4500.0,1,NO,NONE,Very Good,7,990.0,0.0,1948,0,98122,47.6051,-122.298,1490.0,4000.0
5127000670,2015-03-18,314000.0,3,1,1620.0,9600.0,1,NO,NONE,Good,7,1620.0,0.0,1966,0,98059,47.4749,-122.155,1660.0,10200.0
6341000221,2015-04-23,287000.0,4,2,1340.0,8190.0,1,NO,NONE,Good,7,1340.0,0.0,1942,0,98146,47.4905,-122.343,1410.0,9721.0
7231501665,2015-04-03,277000.0,4,1,1500.0,5750.0,1,NO,NONE,Average,6,1500.0,0.0,1925,0,98055,47.4768,-122.206,1330.0,5750.0
5014000225,2014-12-22,337500.0,2,1,1300.0,6731.0,1,NO,NONE,Average,7,1300.0,0.0,1950,0,98116,47.5697,-122.395,1240.0,6731.0
4401200130,2014-08-19,792000.0,4,2,3100.0,10245.0,2,NO,NONE,Average,10,3100.0,0.0,1999,0,98052,47.6858,-122.107,3140.0,9028.0
1558500050,2014-11-13,435000.0,3,2,3380.0,7074.0,2,NO,NONE,Average,8,2200.0,1180.0,1999,0,98019,47.7462,-121.978,2060.0,6548.0
8899000050,2015-03-25,313100.0,4,2,2660.0,9030.0,1,NO,NONE,Good,7,1450.0,1210.0,1977,0,98055,47.4558,-122.212,1870.0,9030.0
2877102846,2014-06-25,575000.0,3,2,1700.0,3333.0,1,NO,NONE,Average,7,1100.0,600.0,1924,0,98117,47.6784,-122.361,1700.0,3750.0
3271300345,2015-03-23,1030000.0,3,3,2800.0,5800.0,1,NO,NONE,Average,9,1580.0,1220.0,1953,2010,98199,47.6493,-122.413,2580.0,5800.0
414100630,2014-07-29,335000.0,3,1,1380.0,7470.0,1,NO,NONE,Very Good,7,1380.0,0.0,1965,0,98133,47.7479,-122.343,1440.0,7473.0
7686202275,2014-12-09,219950.0,3,1,1210.0,8000.0,1,NO,NONE,Average,6,1210.0,0.0,1954,0,98198,47.4211,-122.314,1430.0,8000.0
5113260170,2015-01-13,215000.0,3,2,1280.0,6994.0,1,NO,NONE,Average,7,1280.0,0.0,1991,0,98038,47.3889,-122.048,1290.0,7514.0
2421059090,2015-05-11,640000.0,4,2,4090.0,215186.0,2,NO,NONE,Good,8,3670.0,420.0,1979,0,98092,47.2964,-122.116,2430.0,142005.0
2770601734,2014-06-30,535000.0,3,1,1580.0,6300.0,1,NO,NONE,Average,7,1180.0,400.0,1925,0,98199,47.6505,-122.384,1560.0,1601.0
4222310290,2014-08-19,253000.0,4,2,1910.0,7826.0,1,NO,NONE,Good,7,1140.0,770.0,1973,0,98003,47.3493,-122.306,1540.0,7826.0
5016001060,2014-05-30,650000.0,2,2,1740.0,2500.0,2,NO,AVERAGE,Average,8,1210.0,530.0,1994,0,98112,47.622,-122.3,1640.0,2500.0
5445300050,2015-04-08,672000.0,3,2,1130.0,4445.0,1,NO,NONE,Good,8,1130.0,0.0,1930,0,98117,47.6845,-122.375,1330.0,4445.0
7370600020,2014-10-07,606000.0,3,1,1970.0,8540.0,1,NO,GOOD,Good,8,1130.0,840.0,1950,0,98177,47.7213,-122.365,2280.0,8540.0
5127000470,2015-03-05,292000.0,3,2,1780.0,9720.0,1,NO,NONE,Average,8,1280.0,500.0,1981,0,98059,47.4762,-122.156,1710.0,9790.0
1330250010,2014-06-04,289950.0,3,2,1670.0,7757.0,1,NO,NONE,Average,8,1670.0,0.0,1992,0,98030,47.3802,-122.207,2290.0,7859.0
9524100050,2014-12-22,360000.0,3,1,1255.0,1113.0,3,NO,NONE,Average,8,1255.0,0.0,2010,0,98103,47.6958,-122.343,1010.0,1038.0
2212200500,2014-06-23,269500.0,3,1,1840.0,7412.0,1,NO,NONE,Good,7,1240.0,600.0,1976,0,98031,47.3933,-122.188,1980.0,7350.0
5416500680,2014-06-30,449000.0,4,2,2960.0,6031.0,2,NO,NONE,Average,9,2960.0,0.0,2005,0,98038,47.3596,-122.04,2570.0,5012.0
6412600005,2014-10-03,375000.0,4,1,1430.0,7232.0,1,NO,NONE,Average,7,1430.0,0.0,1948,0,98125,47.7197,-122.328,1540.0,7232.0
2024069008,2014-06-19,2200000.0,5,4,5990.0,10450.0,2,YES,EXCELLENT,Average,11,4050.0,1940.0,2002,0,98027,47.5554,-122.077,3330.0,14810.0
2195700050,2014-05-19,810000.0,4,2,3480.0,59242.0,2,NO,NONE,Average,11,3480.0,0.0,1988,0,98072,47.7391,-122.102,2930.0,39400.0
1437580480,2014-09-18,994000.0,5,3,4260.0,7861.0,2,NO,NONE,Average,10,4260.0,,2005,0,98074,47.611,-121.992,4020.0,7528.0
2796100680,2015-02-25,275000.0,5,2,1820.0,10500.0,1,NO,NONE,Good,7,1080.0,740.0,1979,0,98031,47.4058,-122.177,1820.0,7500.0
7203102140,2015-04-29,300000.0,2,1,1290.0,2482.0,2,NO,NONE,Average,7,1290.0,0.0,2008,0,98053,47.6972,-122.025,1290.0,2482.0
40000235,2015-04-14,380000.0,5,2,2130.0,8428.0,2,NO,NONE,Average,7,2130.0,0.0,2013,0,98168,47.4726,-122.282,1500.0,11810.0
2946000285,2015-03-02,200000.0,3,2,1170.0,10051.0,1,NO,NONE,Good,7,1170.0,0.0,1957,0,98198,47.4229,-122.324,1440.0,9800.0
6848200221,2014-09-02,635000.0,3,3,1730.0,1349.0,3,NO,NONE,Average,9,1350.0,380.0,2009,0,98102,47.6224,-122.326,1830.0,3300.0
952004725,2014-11-06,280000.0,2,1,880.0,5750.0,1,NO,NONE,Average,6,880.0,0.0,1939,0,98126,47.5642,-122.379,1190.0,5750.0
7852110050,2014-06-25,574000.0,3,2,2380.0,6832.0,2,NO,NONE,Average,8,2380.0,0.0,2002,0,98065,47.5372,-121.876,2580.0,6832.0
5536100010,2015-02-04,1050000.0,4,1,1330.0,9729.0,1,NO,NONE,Average,6,1330.0,0.0,1952,0,98004,47.6223,-122.208,2920.0,10353.0
5703000050,2014-05-08,545000.0,3,2,1780.0,191228.0,2,NO,AVERAGE,Average,8,1780.0,0.0,1988,0,98045,47.4575,-121.748,2440.0,87120.0
6071800480,2015-03-27,271950.0,3,1,1220.0,8400.0,1,NO,NONE,Good,7,1220.0,0.0,1962,0,98006,47.5467,-122.173,2110.0,9119.0
1954600050,2014-07-16,630000.0,5,1,2490.0,24969.0,1,NO,AVERAGE,Good,8,1540.0,950.0,1959,0,98023,47.33600000000001,-122.35,2790.0,15600.0
7300400170,2014-09-10,334000.0,4,2,2310.0,6200.0,2,NO,NONE,Average,8,2310.0,0.0,1998,0,98092,47.3321,-122.172,2480.0,6200.0
9834201100,2014-12-22,332500.0,4,2,1440.0,4855.0,2,NO,NONE,Good,7,1440.0,0.0,1972,0,98144,47.5717,-122.287,1300.0,4080.0
8850000509,2014-09-23,525000.0,2,1,1620.0,1444.0,2,NO,NONE,Average,9,1080.0,540.0,2007,0,98144,47.5892,-122.309,1660.0,1642.0
1150900080,2015-04-27,846450.0,4,2,3710.0,7491.0,2,NO,NONE,Average,9,3710.0,0.0,2003,0,98029,47.5596,-122.016,3040.0,7491.0
1522059120,2014-07-09,409124.0,5,3,3320.0,11340.0,2,NO,NONE,Good,8,2480.0,840.0,1999,0,98042,47.3904,-122.154,2330.0,8339.0
2895600680,2014-07-07,335950.0,2,1,800.0,5192.0,1,NO,NONE,Very Good,7,800.0,0.0,1951,0,98146,47.5119,-122.386,1190.0,5320.0
8087800480,2015-03-31,480000.0,5,2,2040.0,9597.0,1,NO,NONE,Good,7,1240.0,800.0,1963,0,98052,47.6544,-122.134,1800.0,8553.0
7931000066,2014-12-24,280000.0,2,1,1960.0,30144.0,1,NO,NONE,Average,7,980.0,980.0,1957,0,98031,47.4234,-122.212,1960.0,10140.0
5406500480,2014-07-21,668000.0,4,2,2670.0,4410.0,2,NO,NONE,Average,8,2670.0,0.0,1999,0,98075,47.5978,-122.038,2670.0,4410.0
2540820010,2015-04-27,750000.0,4,2,2930.0,8641.0,2,NO,NONE,Average,8,2930.0,0.0,2010,0,98034,47.7199,-122.246,2120.0,11175.0
3300700470,2014-05-14,394475.0,2,1,830.0,4000.0,1,NO,NONE,Average,6,830.0,0.0,1955,0,98117,47.6929,-122.379,950.0,4000.0
6003001760,2014-09-24,675000.0,3,1,2510.0,3600.0,2,NO,NONE,Good,8,2510.0,0.0,1907,0,98112,47.6195,-122.313,1740.0,1885.0
1432400095,2014-11-06,175000.0,3,1,1280.0,7572.0,1,NO,NONE,Good,6,1280.0,0.0,1958,0,98058,47.4491,-122.176,1170.0,7667.0
2483700095,2014-11-06,560000.0,4,1,1810.0,6000.0,1,NO,FAIR,Average,8,1350.0,460.0,1952,0,98136,47.5233,-122.386,2020.0,6000.0
6600220380,2014-05-31,538888.0,5,2,2080.0,13189.0,2,NO,NONE,Average,8,2080.0,0.0,1987,0,98074,47.6288,-122.031,2030.0,11847.0
9831200221,2014-07-10,670000.0,3,2,1420.0,1438.0,2,NO,NONE,Average,9,1280.0,140.0,2003,0,98102,47.6265,-122.323,1490.0,1439.0
9550200225,2014-07-11,625000.0,3,1,1230.0,3060.0,1,NO,NONE,Average,7,910.0,320.0,1927,0,98103,47.667,-122.333,1260.0,4488.0
3905050280,2014-08-19,533000.0,3,2,2060.0,4812.0,2,NO,NONE,Average,8,2060.0,0.0,1990,0,98029,47.5793,-122.002,1930.0,5264.0
7292700005,2014-10-14,485000.0,4,1,3220.0,7392.0,1,NO,NONE,Good,8,2010.0,1210.0,1959,0,98177,47.7719,-122.361,1660.0,8363.0
8856970440,2015-05-06,353500.0,3,2,2020.0,4845.0,2,NO,NONE,Average,7,2020.0,0.0,2001,0,98038,47.3848,-122.033,1930.0,5134.0
8068000305,2014-11-04,241000.0,3,1,1150.0,10000.0,1,NO,NONE,Average,6,1000.0,150.0,1951,0,98178,47.5075,-122.262,1340.0,10000.0
6850700670,2014-05-13,799200.0,6,3,2890.0,2370.0,2,NO,NONE,Average,7,2290.0,600.0,1906,0,98102,47.6227,-122.323,2180.0,2460.0
1546600020,2015-01-14,760000.0,3,2,2280.0,12746.0,1,NO,NONE,Good,8,1490.0,790.0,1973,0,98005,47.6362,-122.175,2100.0,12746.0
8071000050,2014-11-13,270000.0,2,1,1040.0,5700.0,1,NO,NONE,Average,6,1040.0,0.0,1922,0,98118,47.519,-122.26,1380.0,5700.0
1036000280,2015-02-17,675000.0,4,1,2440.0,7475.0,1,NO,NONE,Good,9,2040.0,400.0,1969,0,98052,47.6339,-122.096,2040.0,8480.0
5422560380,2014-12-22,499000.0,3,2,1720.0,5940.0,1,NO,NONE,Good,8,1000.0,720.0,1977,0,98052,47.6631,-122.129,1720.0,6136.0
1762600280,2014-07-14,1200000.0,3,2,3430.0,28718.0,1,NO,NONE,Average,10,3430.0,0.0,1984,0,98033,47.6477,-122.183,3440.0,35021.0
5416500840,2014-06-27,320000.0,4,2,2570.0,4865.0,2,NO,NONE,Average,8,2570.0,0.0,2005,0,98038,47.3588,-122.038,2570.0,4933.0
3523069008,2015-05-05,890000.0,4,3,4360.0,210254.0,1,NO,NONE,Average,10,2320.0,2040.0,2000,0,98038,47.4375,-122.008,2410.0,87120.0
8001210170,2014-08-22,275000.0,4,2,2060.0,7350.0,1,NO,NONE,Average,7,1210.0,850.0,1978,0,98001,47.3424,-122.275,1940.0,7420.0
6806300920,2014-06-10,490000.0,4,2,3020.0,8302.0,2,NO,NONE,Good,10,3020.0,0.0,1994,0,98042,47.363,-122.127,3020.0,8406.0
2253200010,2015-05-07,390000.0,5,2,2400.0,9537.0,1,NO,NONE,Very Good,7,1210.0,1190.0,1959,0,98056,47.5112,-122.186,1760.0,9533.0
1941400080,2014-10-20,277000.0,3,2,1610.0,11920.0,1,NO,NONE,Good,7,1110.0,500.0,1968,0,98032,47.3683,-122.279,1690.0,11839.0
3317010130,2015-03-17,236000.0,3,1,1090.0,7647.0,1,NO,NONE,Average,7,1090.0,0.0,1994,0,98003,47.2613,-122.302,1660.0,9219.0
1721059230,2015-03-04,265953.0,3,1,1470.0,13068.0,1,NO,NONE,Good,7,1470.0,0.0,1975,0,98092,47.3096,-122.197,2090.0,16988.0
9328500630,2015-03-02,545000.0,3,2,1670.0,6240.0,1,NO,NONE,Good,8,1240.0,430.0,1974,0,98008,47.6413,-122.113,1910.0,7000.0
6301800020,2014-05-06,535000.0,3,2,1850.0,10109.0,2,NO,NONE,Average,8,1850.0,0.0,1991,0,98034,47.7163,-122.229,1780.0,9660.0
9320350020,2014-06-30,490000.0,4,3,2330.0,3497.0,2,NO,NONE,Average,9,1920.0,410.0,2003,0,98108,47.554,-122.308,2330.0,5242.0
7849201061,2015-04-08,319950.0,4,2,2020.0,7200.0,1,NO,NONE,Good,6,2020.0,0.0,1954,0,98065,47.5223,-121.818,1440.0,7200.0
3885805640,2014-07-04,625000.0,3,1,1300.0,7200.0,1,NO,NONE,Very Good,7,1300.0,0.0,1960,0,98033,47.6821,-122.196,2280.0,7200.0
1736800920,2015-04-21,475000.0,3,1,1320.0,7840.0,1,NO,NONE,Average,8,1320.0,0.0,1966,0,98007,47.6024,-122.143,2050.0,7644.0
6152900402,2014-06-19,410000.0,6,2,2520.0,9324.0,1,NO,NONE,Good,7,1320.0,1200.0,1962,0,98155,47.7636,-122.294,1820.0,11000.0
1423069102,2015-03-31,430000.0,3,2,2000.0,35438.0,2,NO,NONE,Average,7,2000.0,0.0,1968,2005,98027,47.4733,-121.994,2000.0,51836.0
5279100675,2014-10-28,313000.0,2,1,1180.0,4900.0,1,NO,NONE,Very Good,6,1180.0,0.0,1954,0,98027,47.5321,-122.029,1650.0,7121.0
2524049056,2014-07-14,950000.0,3,3,3330.0,15093.0,2,NO,NONE,Average,9,3330.0,0.0,1988,0,98040,47.5395,-122.242,4340.0,20031.0
4232400470,2014-05-27,751750.0,2,2,1880.0,5400.0,1,NO,NONE,Average,8,1880.0,0.0,1902,0,98112,47.6238,-122.311,1590.0,5400.0
8562740440,2014-09-09,760000.0,4,2,2990.0,5280.0,2,NO,NONE,Average,9,2210.0,780.0,2003,0,98027,47.5353,-122.066,2990.0,6299.0
8114000020,2015-01-28,310650.0,3,1,1510.0,12408.0,1,NO,NONE,Good,7,1510.0,0.0,1969,0,98059,47.5069,-122.141,1480.0,17800.0
5100403947,2014-08-04,580000.0,4,2,2150.0,5000.0,2,NO,NONE,Average,8,2150.0,0.0,2001,0,98115,47.6962,-122.314,2030.0,6380.0
1189000825,2014-07-02,580000.0,3,2,1900.0,3960.0,1,NO,NONE,Average,8,1200.0,700.0,1905,0,98122,47.6122,-122.298,1310.0,3960.0
3066400080,2014-06-02,665000.0,4,2,2720.0,10000.0,2,NO,NONE,Average,10,2720.0,0.0,1987,0,98074,47.6293,-122.051,2720.0,10020.0
9547205260,2014-08-15,733000.0,3,1,1740.0,3060.0,1,NO,NONE,Very Good,8,950.0,,1930,2014,98115,47.6816,-122.31,1800.0,3960.0
9320600020,2015-01-30,250000.0,4,2,2130.0,8400.0,1,NO,NONE,Average,7,1350.0,780.0,1962,0,98031,47.4133,-122.209,1550.0,8596.0
2807100095,2014-09-08,402000.0,4,1,1510.0,9176.0,1,NO,NONE,Very Good,7,1510.0,0.0,1957,0,98133,47.7651,-122.339,1480.0,9176.0
8067000020,2014-06-11,295000.0,5,3,2100.0,5107.0,2,NO,NONE,Average,7,1410.0,690.0,1999,0,98178,47.5108,-122.257,1410.0,5650.0
8731980440,2014-10-16,355000.0,5,2,2344.0,8000.0,1,NO,NONE,Good,8,1560.0,784.0,1976,0,98023,47.3185,-122.377,2344.0,8000.0
5112800233,2014-09-09,289000.0,3,1,1970.0,22486.0,1,NO,NONE,Good,6,1970.0,0.0,1968,0,98058,47.4511,-122.089,1850.0,20160.0
8122100595,2014-06-27,212700.0,2,1,940.0,5040.0,1,NO,NONE,Average,7,940.0,0.0,1926,0,98126,47.5375,-122.374,940.0,5040.0
5467910190,2014-05-27,325000.0,3,1,1780.0,13095.0,1,NO,NONE,Good,9,1780.0,0.0,1983,0,98042,47.367,-122.152,2750.0,13095.0
7785350010,2015-04-02,935000.0,3,2,3570.0,15151.0,1,NO,NONE,Good,8,2400.0,1170.0,1981,0,98177,47.7475,-122.364,3140.0,14375.0
2133020020,2015-01-16,372000.0,3,2,1920.0,15260.0,2,NO,NONE,Average,7,1920.0,0.0,1990,0,98019,47.7317,-121.964,2370.0,15235.0
2588800006,2014-10-21,240000.0,3,1,1290.0,8366.0,1,NO,NONE,Average,7,1020.0,270.0,1957,0,98168,47.4853,-122.318,1770.0,8400.0
5169700022,2014-09-15,334950.0,3,1,1880.0,16262.0,1,NO,NONE,Very Good,7,1880.0,0.0,1980,0,98059,47.5089,-122.155,1900.0,7972.0
5416500660,2015-04-30,426500.0,4,2,2960.0,4640.0,2,NO,NONE,Average,9,2960.0,,2005,0,98038,47.3597,-122.04,2750.0,4623.0
6117502745,2015-02-24,430000.0,2,1,1840.0,14874.0,1,NO,AVERAGE,Average,8,1300.0,540.0,1952,0,98166,47.4382,-122.348,2920.0,15084.0
824059321,2014-06-02,1970000.0,4,3,4370.0,8510.0,2,NO,FAIR,Average,10,3610.0,760.0,2003,0,98004,47.5876,-122.204,2960.0,10347.0
126049217,2014-06-04,400000.0,3,1,1530.0,10731.0,1,NO,NONE,Average,7,1530.0,0.0,1986,0,98028,47.7655,-122.244,2100.0,12593.0
2201500185,2014-08-08,397500.0,3,1,1030.0,10480.0,1,NO,NONE,Good,7,1030.0,0.0,1954,0,98006,47.5742,-122.139,1480.0,12200.0
1972205790,2014-12-11,755000.0,3,2,2000.0,1950.0,3,NO,NONE,Average,8,2000.0,0.0,2005,0,98109,47.6476,-122.356,1560.0,1340.0
6843000080,2014-07-09,287000.0,5,1,1730.0,9230.0,1,NO,NONE,Average,7,1010.0,720.0,1962,0,98058,47.4646,-122.184,1730.0,9230.0
1442700250,2014-07-16,480000.0,4,2,3620.0,16000.0,2,NO,NONE,Average,9,3620.0,0.0,1976,0,98038,47.3711,-122.06,2590.0,16000.0
2607760680,2015-04-16,490000.0,3,2,2040.0,9622.0,2,NO,NONE,Average,8,2040.0,0.0,1995,0,98045,47.4833,-121.8,2390.0,9868.0
3523059056,2014-06-18,365000.0,3,2,2640.0,6715.0,2,NO,NONE,Average,8,1680.0,960.0,1991,0,98058,47.441,-122.125,2260.0,7373.0
7276100020,2015-04-14,505000.0,4,1,1480.0,12675.0,1,NO,NONE,Good,7,1480.0,0.0,1929,0,98133,47.76300000000001,-122.342,1820.0,7995.0
9828200460,2014-06-27,260000.0,2,1,700.0,4800.0,1,NO,NONE,Average,7,700.0,0.0,1922,0,98122,47.6147,-122.3,1440.0,4800.0
9828200460,2015-01-06,430000.0,2,1,700.0,4800.0,1,NO,NONE,Average,7,700.0,0.0,1922,0,98122,47.6147,-122.3,1440.0,4800.0
5608000840,2014-07-24,905000.0,4,2,3520.0,12193.0,2,NO,NONE,Good,10,3520.0,0.0,1993,0,98027,47.5535,-122.095,3470.0,11318.0
5422560470,2014-12-03,440000.0,3,2,1650.0,6408.0,2,NO,NONE,Good,8,1650.0,0.0,1977,0,98052,47.6638,-122.128,1750.0,6402.0
8648100130,2015-04-29,306500.0,3,2,1970.0,6291.0,2,NO,NONE,Good,7,1970.0,0.0,1998,0,98042,47.3627,-122.073,1980.0,8852.0
9358002232,2014-10-19,380000.0,3,2,1470.0,1656.0,2,NO,NONE,Average,8,1310.0,160.0,2003,0,98126,47.5653,-122.369,1470.0,2288.0
2212900920,2014-07-22,215000.0,4,1,1610.0,9652.0,1,NO,NONE,Very Good,7,1610.0,0.0,1969,0,98042,47.3281,-122.135,1220.0,9800.0
6149700380,2015-02-06,299900.0,2,1,810.0,6150.0,1,NO,NONE,Average,7,810.0,0.0,1950,0,98133,47.7289,-122.34,1080.0,7200.0
4340000080,2015-03-27,1450000.0,4,3,2820.0,7809.0,2,NO,NONE,Average,10,2820.0,0.0,1995,0,98004,47.622,-122.195,2630.0,7904.0
6384300020,2014-06-23,494000.0,4,2,1830.0,7345.0,1,NO,NONE,Good,8,1540.0,290.0,1973,0,98177,47.7741,-122.373,1990.0,7700.0
1245001763,2015-03-03,670000.0,4,2,2110.0,7291.0,2,NO,NONE,Good,7,2110.0,,1977,0,98033,47.6888,-122.201,2350.0,8625.0
7853240660,2014-08-20,650000.0,3,2,3060.0,7831.0,2,NO,AVERAGE,Average,9,3060.0,0.0,2004,0,98065,47.5401,-121.861,3140.0,7438.0
3723800414,2015-03-20,852000.0,4,2,2620.0,7328.0,2,NO,NONE,Average,8,2620.0,0.0,1983,0,98118,47.5514,-122.263,1670.0,5080.0
5104500020,2014-06-17,250000.0,2,1,1088.0,1360.0,2,NO,NONE,Average,7,1088.0,0.0,1983,0,98034,47.7094,-122.213,1098.0,1469.0
9498200091,2014-09-25,582500.0,2,2,1540.0,6804.0,1,NO,NONE,Very Good,7,1020.0,520.0,1942,0,98177,47.7044,-122.372,1380.0,6930.0
1498301213,2015-03-11,384000.0,3,2,1540.0,1564.0,2,NO,NONE,Average,7,1300.0,240.0,1998,0,98144,47.58600000000001,-122.313,1540.0,2875.0
2652500285,2014-10-28,817000.0,3,1,2310.0,3360.0,1,NO,NONE,Average,8,1790.0,520.0,1926,0,98119,47.6431,-122.359,1930.0,4320.0
5127000430,2014-12-01,320000.0,4,1,1730.0,9520.0,1,NO,NONE,Good,7,1730.0,0.0,1971,0,98059,47.4756,-122.157,1550.0,11211.0
4017110020,2014-06-30,445800.0,4,2,2070.0,39446.0,1,NO,NONE,Average,8,1470.0,600.0,1977,0,98155,47.7765,-122.276,2140.0,12043.0
